time,x,y,z,vx,vy,vz,roll,pitch,yaw,M_pitch,Fx,Fy,Fz,portance,trainee,traction,Cl,Cd,Cm,speed,AoA_deg
0.1,28.5,0,11000,285,0,-4.45859e-007,0,0.02618,0,40.3273,0,0,0,0,0,0,0.257325,0.0211419,1.14337e-006,285,1.5
0.2,57,0,11000,285,0,-8.91718e-008,0,0.0261801,0,38.8163,0,0,0,0,0,0,0.257325,0.0211419,1.10053e-006,285,1.50001
0.3,85.5,0,11000,285,0,1.78344e-006,0,0.0261802,0,35.9913,0,0,0,0,0,0,0.257325,0.0211419,1.02043e-006,285,1.50001
0.4,114,0,11000,285,0,5.88534e-006,0,0.0261803,0,31.9838,0,0,0,0,0,0,0.257326,0.0211419,9.0681e-007,285,1.50002
0.5,142.5,0,11000,285,0,1.25732e-005,0,0.0261805,0,27.188,0,0,0,0,0,0,0.257326,0.0211419,7.70837e-007,285,1.50003
0.6,171,0,11000,285,0,2.21146e-005,0,0.0261807,0,21.7351,0,0,0,0,0,0,0.257327,0.021142,6.16238e-007,285,1.50004
0.7,199.5,0,11000,285,0,3.49553e-005,0,0.0261809,0,15.8224,0,0,0,0,0,0,0.257328,0.021142,4.48599e-007,285,1.50006
0.8,228,0,11000,285,0,5.10954e-005,0,0.0261812,0,9.71262,0,0,0,0,0,0,0.257329,0.021142,2.75373e-007,285,1.50007
0.9,256.5,0,11000,285,0,7.03565e-005,0,0.0261814,0,3.66851,0,0,0,0,0,0,0.25733,0.021142,1.0401e-007,285,1.50008
1,285,0,11000,285,0,9.28278e-005,0,0.0261816,0,-2.04711,0,0,0,0,0,0,0.257331,0.021142,-5.804e-008,285,1.5001
1.1,313.5,0,11000,285,0,0.000118153,0,0.0261818,0,-7.36855,0,0,0,0,0,0,0.257331,0.0211421,-2.08914e-007,285,1.50011
1.2,342,0,11000,285,0,0.000145974,0,0.026182,0,-12.033,0,0,0,0,0,0,0.257332,0.0211421,-3.41162e-007,285,1.50012
1.3,370.5,0,11000,285,0,0.000175936,0,0.0261822,0,-16.0405,0,0,0,0,0,0,0.257333,0.0211421,-4.54783e-007,285,1.50013
1.4,399,0,11000,285,0,0.000207592,0,0.0261824,0,-19.194,0,0,0,0,0,0,0.257333,0.0211421,-5.4419e-007,285,1.50014
1.5,427.5,0,11000,285,0,0.000240407,0,0.0261826,0,-21.362,0,0,0,0,0,0,0.257333,0.0211421,-6.05658e-007,285,1.50015
1.6,456,0,11000,285,0,0.000273936,0,0.0261827,0,-22.6102,0,0,0,0,0,0,0.257333,0.0211421,-6.41048e-007,285,1.50016
1.7,484.5,0,11000,285,0,0.000307643,0,0.0261828,0,-23.0044,0,0,0,0,0,0,0.257334,0.0211421,-6.52224e-007,285,1.50016
1.8,513,0,11000,285,0,0.000341171,0,0.0261829,0,-22.4788,0,0,0,0,0,0,0.257333,0.0211421,-6.37323e-007,285,1.50017
1.9,541.5,0,11000,285,0,0.000373986,0,0.0261829,0,-21.2306,0,0,0,0,0,0,0.257333,0.0211421,-6.01932e-007,285,1.50017
2,570,0,11000,285,0,0.000405821,0,0.026183,0,-19.3254,0,0,0,0,0,0,0.257333,0.0211421,-5.47916e-007,285,1.50017
2.1,598.5,0,11000,285,0,0.000436228,0,0.026183,0,-16.7632,0,0,0,0,0,0,0.257333,0.0211421,-4.75273e-007,285,1.50017
2.2,627,0,11000,285,0,0.000464942,0,0.026183,0,-13.7411,0,0,0,0,0,0,0.257332,0.0211421,-3.89591e-007,285,1.50017
2.3,655.5,0,11000,285,0,0.000491961,0,0.026183,0,-10.4563,0,0,0,0,0,0,0.257332,0.0211421,-2.96459e-007,285,1.50017
2.4,684,0,11000,285,0,0.000517018,0,0.026183,0,-7.04007,0,0,0,0,0,0,0.257331,0.0211421,-1.99601e-007,285,1.50017
2.5,712.5,0,11000,285,0,0.000540292,0,0.026183,0,-3.62384,0,0,0,0,0,0,0.257331,0.0211421,-1.02744e-007,285,1.50017
2.6,741,0,11000,285,0,0.000561782,0,0.026183,0,-0.273299,0,0,0,0,0,0,0.25733,0.021142,-7.7486e-009,285,1.50017
2.7,769.5,0,11000,285,0,0.000581489,0,0.026183,0,2.81445,0,0,0,0,0,0,0.25733,0.021142,7.97957e-008,285,1.50017
2.8,798,0,11000,285,0,0.000599769,0,0.026183,0,5.63941,0,0,0,0,0,0,0.257329,0.021142,1.59889e-007,285,1.50017
2.9,826.5,0,11000,285,0,0.000616712,0,0.026183,0,8.13589,0,0,0,0,0,0,0.257329,0.021142,2.3067e-007,285,1.50017
3,855,0,11000,285,0,0.000632585,0,0.026183,0,10.1068,0,0,0,0,0,0,0.257329,0.021142,2.86549e-007,285,1.50017
3.1,883.5,0,11000,285,0,0.000647655,0,0.026183,0,11.6178,0,0,0,0,0,0,0.257329,0.021142,3.2939e-007,285,1.50017
3.2,912,0,11000,285,0,0.00066219,0,0.026183,0,12.5376,0,0,0,0,0,0,0.257329,0.021142,3.55467e-007,285,1.50018
3.3,940.5,0,11000,285,0,0.000676457,0,0.0261831,0,12.9318,0,0,0,0,0,0,0.257328,0.021142,3.66643e-007,285,1.50018
3.4,969,0,11000,285,0,0.000690903,0,0.0261832,0,12.8661,0,0,0,0,0,0,0.257328,0.021142,3.6478e-007,285,1.50018
3.5,997.5,0,11000,285,0,0.000705527,0,0.0261832,0,12.3405,0,0,0,0,0,0,0.257329,0.021142,3.49879e-007,285,1.50019
3.6,1026,0,11000,285,0,0.000720775,0,0.0261833,0,11.4207,0,0,0,0,0,0,0.257329,0.021142,3.23802e-007,285,1.50019
3.7,1054.5,0,11000,285,0,0.000736559,0,0.0261834,0,10.1725,0,0,0,0,0,0,0.257329,0.021142,2.88412e-007,285,1.5002
3.8,1083,0,11000,285,0,0.000753234,0,0.0261835,0,8.53007,0,0,0,0,0,0,0.257329,0.021142,2.41846e-007,285,1.5002
3.9,1111.5,0,11000,285,0,0.000770801,0,0.0261836,0,6.82196,0,0,0,0,0,0,0.257329,0.021142,1.93417e-007,285,1.50021
4,1140,0,11000,285,0,0.000789438,0,0.0261838,0,4.91675,0,0,0,0,0,0,0.25733,0.021142,1.394e-007,285,1.50022
4.1,1168.5,0,11000,285,0,0.000809144,0,0.0261839,0,2.94584,0,0,0,0,0,0,0.25733,0.021142,8.3521e-008,285,1.50022
4.2,1197,0,11000,285,0,0.000829922,0,0.026184,0,0.974941,0,0,0,0,0,0,0.25733,0.021142,2.76417e-008,285,1.50023
4.3,1225.5,0,11000,285,0,0.000851679,0,0.0261841,0,-0.86457,0,0,0,0,0,0,0.25733,0.021142,-2.45124e-008,285,1.50024
4.4,1254,0,11000,285,0,0.000874418,0,0.0261843,0,-2.57269,0,0,0,0,0,0,0.257331,0.021142,-7.29412e-008,285,1.50024
4.5,1282.5,0,11000,285,0,0.00089796,0,0.0261844,0,-4.01802,0,0,0,0,0,0,0.257331,0.0211421,-1.13919e-007,285,1.50025
4.6,1311,0,11000,285,0,0.000922125,0,0.0261845,0,-5.20056,0,0,0,0,0,0,0.257331,0.0211421,-1.47447e-007,285,1.50026
4.7,1339.5,0,11000,285,0,0.000946737,0,0.0261846,0,-6.18601,0,0,0,0,0,0,0.257331,0.0211421,-1.75387e-007,285,1.50026
4.8,1368,0,11000,285,0,0.000971794,0,0.0261847,0,-6.90868,0,0,0,0,0,0,0.257331,0.0211421,-1.95876e-007,285,1.50027
4.9,1396.5,0,11000,285,0,0.000997029,0,0.0261848,0,-7.23716,0,0,0,0,0,0,0.257331,0.0211421,-2.05189e-007,285,1.50027
5,1425,0,11000,285,0,0.00102235,0,0.0261849,0,-7.36855,0,0,0,0,0,0,0.257331,0.0211421,-2.08914e-007,285,1.50028
5.1,1453.5,0,11000,285,0,0.00104759,0,0.026185,0,-7.17146,0,0,0,0,0,0,0.257331,0.0211421,-2.03326e-007,285,1.50028
5.2,1482,0,11000,285,0,0.00107256,0,0.026185,0,-6.77728,0,0,0,0,0,0,0.257331,0.0211421,-1.9215e-007,285,1.50029
5.3,1510.5,0,11000,285,0,0.00109717,0,0.0261851,0,-6.12032,0,0,0,0,0,0,0.257331,0.0211421,-1.73524e-007,285,1.50029
5.4,1539,0,11000,285,0,0.00112133,0,0.0261851,0,-5.26626,0,0,0,0,0,0,0.257331,0.0211421,-1.4931e-007,285,1.50029
5.5,1567.5,0,11000,285,0,0.00114505,0,0.0261852,0,-4.3465,0,0,0,0,0,0,0.257331,0.0211421,-1.23233e-007,285,1.5003
5.6,1596,0,11000,285,0,0.00116806,0,0.0261852,0,-3.22966,0,0,0,0,0,0,0.257331,0.0211421,-9.15676e-008,285,1.5003
5.7,1624.5,0,11000,285,0,0.00119053,0,0.0261853,0,-2.17851,0,0,0,0,0,0,0.257331,0.021142,-6.17653e-008,285,1.5003
5.8,1653,0,11000,285,0,0.00121247,0,0.0261853,0,-0.995964,0,0,0,0,0,0,0.25733,0.021142,-2.82377e-008,285,1.5003
5.9,1681.5,0,11000,285,0,0.00123378,0,0.0261854,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50031
6,1710,0,11000,285,0,0.00125456,0,0.0261854,0,1.04064,0,0,0,0,0,0,0.25733,0.021142,2.95043e-008,285,1.50031
6.1,1738.5,0,11000,285,0,0.00127489,0,0.0261855,0,1.96039,0,0,0,0,0,0,0.25733,0.021142,5.55813e-008,285,1.50031
6.2,1767,0,11000,285,0,0.00129477,0,0.0261855,0,2.74875,0,0,0,0,0,0,0.25733,0.021142,7.79331e-008,285,1.50032
6.3,1795.5,0,11000,285,0,0.0013143,0,0.0261856,0,3.34003,0,0,0,0,0,0,0.25733,0.021142,9.46969e-008,285,1.50032
6.4,1824,0,11000,285,0,0.00133356,0,0.0261856,0,3.7999,0,0,0,0,0,0,0.25733,0.021142,1.07735e-007,285,1.50032
6.5,1852.5,0,11000,285,0,0.00135274,0,0.0261857,0,4.06269,0,0,0,0,0,0,0.25733,0.021142,1.15186e-007,285,1.50033
6.6,1881,0,11000,285,0,0.00137182,0,0.0261858,0,4.19408,0,0,0,0,0,0,0.25733,0.021142,1.18911e-007,285,1.50033
6.7,1909.5,0,11000,285,0,0.0013909,0,0.0261859,0,4.12839,0,0,0,0,0,0,0.25733,0.021142,1.17049e-007,285,1.50033
6.8,1938,0,11000,285,0,0.00141007,0,0.0261859,0,3.9313,0,0,0,0,0,0,0.25733,0.021142,1.11461e-007,285,1.50034
6.9,1966.5,0,11000,285,0,0.00142951,0,0.026186,0,3.60281,0,0,0,0,0,0,0.25733,0.021142,1.02147e-007,285,1.50034
7,1995,0,11000,285,0,0.00144913,0,0.0261861,0,3.20863,0,0,0,0,0,0,0.25733,0.021142,9.09716e-008,285,1.50035
7.1,2023.5,0,11000,285,0,0.00146902,0,0.0261862,0,2.68306,0,0,0,0,0,0,0.25733,0.021142,7.60704e-008,285,1.50035
7.2,2052,0,11000,285,0,0.00148926,0,0.0261863,0,2.09179,0,0,0,0,0,0,0.25733,0.021142,5.93066e-008,285,1.50036
7.3,2080.5,0,11000,285,0,0.00150977,0,0.0261864,0,1.50052,0,0,0,0,0,0,0.25733,0.021142,4.25428e-008,285,1.50036
7.4,2109,0,11000,285,0,0.00153063,0,0.0261864,0,0.909244,0,0,0,0,0,0,0.25733,0.021142,2.5779e-008,285,1.50037
7.5,2137.5,0,11000,285,0,0.00155186,0,0.0261865,0,0.252276,0,0,0,0,0,0,0.25733,0.021142,7.15256e-009,285,1.50037
7.6,2166,0,11000,285,0,0.00157335,0,0.0261866,0,-0.338996,0,0,0,0,0,0,0.25733,0.021142,-9.61125e-009,285,1.50038
7.7,2194.5,0,11000,285,0,0.0015951,0,0.0261867,0,-0.86457,0,0,0,0,0,0,0.25733,0.021142,-2.45124e-008,285,1.50038
7.8,2223,0,11000,285,0,0.00161713,0,0.0261868,0,-1.32445,0,0,0,0,0,0,0.25733,0.021142,-3.75509e-008,285,1.50039
7.9,2251.5,0,11000,285,0,0.00163942,0,0.0261869,0,-1.71863,0,0,0,0,0,0,0.257331,0.021142,-4.87268e-008,285,1.50039
8,2280,0,11000,285,0,0.00166189,0,0.026187,0,-2.04711,0,0,0,0,0,0,0.257331,0.021142,-5.804e-008,285,1.5004
8.1,2308.5,0,11000,285,0,0.00168437,0,0.0261871,0,-2.17851,0,0,0,0,0,0,0.257331,0.021142,-6.17653e-008,285,1.5004
8.2,2337,0,11000,285,0,0.00170693,0,0.0261871,0,-2.3099,0,0,0,0,0,0,0.257331,0.021142,-6.54906e-008,285,1.50041
8.3,2365.5,0,11000,285,0,0.00172949,0,0.0261872,0,-2.3756,0,0,0,0,0,0,0.257331,0.021142,-6.73532e-008,285,1.50041
8.4,2394,0,11000,285,0,0.00175205,0,0.0261873,0,-2.3099,0,0,0,0,0,0,0.257331,0.021142,-6.54906e-008,285,1.50042
8.5,2422.5,0,11000,285,0,0.00177452,0,0.0261874,0,-2.17851,0,0,0,0,0,0,0.257331,0.021142,-6.17653e-008,285,1.50042
8.6,2451,0,11000,285,0,0.0017969,0,0.0261874,0,-1.91572,0,0,0,0,0,0,0.257331,0.021142,-5.43147e-008,285,1.50042
8.7,2479.5,0,11000,285,0,0.00181919,0,0.0261875,0,-1.65293,0,0,0,0,0,0,0.257331,0.021142,-4.68642e-008,285,1.50043
8.8,2508,0,11000,285,0,0.00184122,0,0.0261876,0,-1.32445,0,0,0,0,0,0,0.25733,0.021142,-3.75509e-008,285,1.50043
8.9,2536.5,0,11000,285,0,0.00186315,0,0.0261876,0,-0.995964,0,0,0,0,0,0,0.25733,0.021142,-2.82377e-008,285,1.50043
9,2565,0,11000,285,0,0.00188482,0,0.0261877,0,-0.601783,0,0,0,0,0,0,0.25733,0.021142,-1.70618e-008,285,1.50044
9.1,2593.5,0,11000,285,0,0.00190631,0,0.0261878,0,-0.273299,0,0,0,0,0,0,0.25733,0.021142,-7.7486e-009,285,1.50044
9.2,2622,0,11000,285,0,0.00192763,0,0.0261878,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50045
9.3,2650.5,0,11000,285,0,0.00194876,0,0.0261879,0,0.383669,0,0,0,0,0,0,0.25733,0.021142,1.08778e-008,285,1.50045
9.4,2679,0,11000,285,0,0.0019698,0,0.026188,0,0.646457,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285,1.50045
9.5,2707.5,0,11000,285,0,0.00199067,0,0.026188,0,0.909244,0,0,0,0,0,0,0.25733,0.021142,2.5779e-008,285,1.50046
9.6,2736,0,11000,285,0,0.00201145,0,0.0261881,0,1.10633,0,0,0,0,0,0,0.25733,0.021142,3.13669e-008,285,1.50046
9.7,2764.5,0,11000,285,0,0.00203214,0,0.0261882,0,1.23773,0,0,0,0,0,0,0.25733,0.021142,3.50922e-008,285,1.50046
9.8,2793,0,11000,285,0,0.00205282,0,0.0261882,0,1.30342,0,0,0,0,0,0,0.25733,0.021142,3.69549e-008,285,1.50047
9.9,2821.5,0,11000,285,0,0.00207351,0,0.0261883,0,1.30342,0,0,0,0,0,0,0.25733,0.021142,3.69549e-008,285,1.50047
10,2850,0,11000,285,0,0.0020942,0,0.0261884,0,1.30342,0,0,0,0,0,0,0.25733,0.021142,3.69549e-008,285,1.50048
10.1,2878.5,0,11000,285,0,0.00211489,0,0.0261885,0,1.23773,0,0,0,0,0,0,0.25733,0.021142,3.50922e-008,285,1.50048
10.2,2907,0,11000,285,0,0.00213566,0,0.0261885,0,1.10633,0,0,0,0,0,0,0.25733,0.021142,3.13669e-008,285,1.50049
10.3,2935.5,0,11000,285,0,0.00215644,0,0.0261886,0,0.974941,0,0,0,0,0,0,0.25733,0.021142,2.76417e-008,285,1.50049
10.4,2964,0,11000,285,0,0.00217731,0,0.0261887,0,0.77785,0,0,0,0,0,0,0.25733,0.021142,2.20537e-008,285,1.50049
10.5,2992.5,0,11000,285,0,0.00219835,0,0.0261888,0,0.646457,0,0,0,0,0,0,0.25733,0.021142,1.83284e-008,285,1.5005
10.6,3021,0,11000,285,0,0.00221949,0,0.0261889,0,0.383669,0,0,0,0,0,0,0.25733,0.021142,1.08778e-008,285,1.5005
10.7,3049.5,0,11000,285,0,0.00224071,0,0.0261889,0,0.186579,0,0,0,0,0,0,0.25733,0.021142,5.28991e-009,285,1.50051
10.8,3078,0,11000,285,0,0.00226202,0,0.026189,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50051
10.9,3106.5,0,11000,285,0,0.00228351,0,0.0261891,0,-0.207602,0,0,0,0,0,0,0.25733,0.021142,-5.88596e-009,285,1.50052
11,3135,0,11000,285,0,0.002305,0,0.0261892,0,-0.338996,0,0,0,0,0,0,0.25733,0.021142,-9.61125e-009,285,1.50052
11.1,3163.5,0,11000,285,0,0.00232658,0,0.0261893,0,-0.536086,0,0,0,0,0,0,0.25733,0.021142,-1.51992e-008,285,1.50053
11.2,3192,0,11000,285,0,0.00234825,0,0.0261893,0,-0.601783,0,0,0,0,0,0,0.25733,0.021142,-1.70618e-008,285,1.50053
11.3,3220.5,0,11000,285,0,0.00236992,0,0.0261894,0,-0.66748,0,0,0,0,0,0,0.25733,0.021142,-1.89245e-008,285,1.50053
11.4,3249,0,11000,285,0,0.00239168,0,0.0261895,0,-0.798873,0,0,0,0,0,0,0.25733,0.021142,-2.26498e-008,285,1.50054
11.5,3277.5,0,11000,285,0,0.00241344,0,0.0261896,0,-0.798873,0,0,0,0,0,0,0.25733,0.021142,-2.26498e-008,285,1.50054
11.6,3306,0,11000,285,0,0.00243519,0,0.0261896,0,-0.798873,0,0,0,0,0,0,0.25733,0.021142,-2.26498e-008,285,1.50055
11.7,3334.5,0,11000,285,0,0.00245686,0,0.0261897,0,-0.733176,0,0,0,0,0,0,0.25733,0.021142,-2.07871e-008,285,1.50055
11.8,3363,0,11000,285,0,0.00247853,0,0.0261898,0,-0.66748,0,0,0,0,0,0,0.25733,0.021142,-1.89245e-008,285,1.50056
11.9,3391.5,0,11000,285,0,0.00250011,0,0.0261899,0,-0.536086,0,0,0,0,0,0,0.25733,0.021142,-1.51992e-008,285,1.50056
12,3420,0,11000,285,0,0.00252169,0,0.0261899,0,-0.404692,0,0,0,0,0,0,0.25733,0.021142,-1.14739e-008,285,1.50056
12.1,3448.5,0,11000,285,0,0.00254318,0,0.02619,0,-0.338996,0,0,0,0,0,0,0.25733,0.021142,-9.61125e-009,285,1.50057
12.2,3477,0,11000,285,0,0.00256467,0,0.0261901,0,-0.207602,0,0,0,0,0,0,0.25733,0.021142,-5.88596e-009,285,1.50057
12.3,3505.5,0,11000,285,0,0.00258616,0,0.0261902,0,-0.141905,0,0,0,0,0,0,0.25733,0.021142,-4.02331e-009,285,1.50058
12.4,3534,0,11000,285,0,0.00260747,0,0.0261902,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50058
12.5,3562.5,0,11000,285,0,0.00262879,0,0.0261903,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50058
12.6,3591,0,11000,285,0,0.00265001,0,0.0261904,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50059
12.7,3619.5,0,11000,285,0,0.00267123,0,0.0261904,0,0.186579,0,0,0,0,0,0,0.25733,0.021142,5.28991e-009,285,1.50059
12.8,3648,0,11000,285,0,0.00269246,0,0.0261905,0,0.252276,0,0,0,0,0,0,0.25733,0.021142,7.15256e-009,285,1.5006
12.9,3676.5,0,11000,285,0,0.00271359,0,0.0261906,0,0.317973,0,0,0,0,0,0,0.25733,0.021142,9.0152e-009,285,1.5006
13,3705,0,11000,285,0,0.00273472,0,0.0261907,0,0.383669,0,0,0,0,0,0,0.25733,0.021142,1.08778e-008,285,1.50061
13.1,3733.5,0,11000,285,0,0.00275586,0,0.0261907,0,0.449366,0,0,0,0,0,0,0.25733,0.021142,1.27405e-008,285,1.50061
13.2,3762,0,11000,285,0,0.00277699,0,0.0261908,0,0.383669,0,0,0,0,0,0,0.25733,0.021142,1.08778e-008,285,1.50061
13.3,3790.5,0,11000,285,0,0.00279812,0,0.0261909,0,0.383669,0,0,0,0,0,0,0.25733,0.021142,1.08778e-008,285,1.50062
13.4,3819,0,11000,285,0,0.00281926,0,0.026191,0,0.383669,0,0,0,0,0,0,0.25733,0.021142,1.08778e-008,285,1.50062
13.5,3847.5,0,11000,285,0,0.00284039,0,0.026191,0,0.383669,0,0,0,0,0,0,0.25733,0.021142,1.08778e-008,285,1.50063
13.6,3876,0,11000,285,0,0.00286153,0,0.0261911,0,0.383669,0,0,0,0,0,0,0.25733,0.021142,1.08778e-008,285,1.50063
13.7,3904.5,0,11000,285,0,0.00288275,0,0.0261912,0,0.252276,0,0,0,0,0,0,0.25733,0.021142,7.15256e-009,285,1.50063
13.8,3933,0,11000,285,0,0.00290397,0,0.0261913,0,0.186579,0,0,0,0,0,0,0.25733,0.021142,5.28991e-009,285,1.50064
13.9,3961.5,0,11000,285,0,0.0029252,0,0.0261913,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50064
14,3990,0,11000,285,0,0.00294651,0,0.0261914,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50065
14.1,4018.5,0,11000,285,0,0.00296782,0,0.0261915,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50065
14.2,4047,0,11000,285,0,0.00298913,0,0.0261916,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50066
14.3,4075.5,0,11000,285,0,0.00301044,0,0.0261916,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50066
14.4,4104,0,11000,285,0,0.00303193,0,0.0261917,0,-0.141905,0,0,0,0,0,0,0.25733,0.021142,-4.02331e-009,285,1.50066
14.5,4132.5,0,11000,285,0,0.00305342,0,0.0261918,0,-0.207602,0,0,0,0,0,0,0.25733,0.021142,-5.88596e-009,285,1.50067
14.6,4161,0,11000,285,0,0.00307492,0,0.0261919,0,-0.207602,0,0,0,0,0,0,0.25733,0.021142,-5.88596e-009,285,1.50067
14.7,4189.5,0,11000,285,0,0.00309641,0,0.026192,0,-0.273299,0,0,0,0,0,0,0.25733,0.021142,-7.7486e-009,285,1.50068
14.8,4218,0,11000,285,0,0.0031179,0,0.026192,0,-0.207602,0,0,0,0,0,0,0.25733,0.021142,-5.88596e-009,285,1.50068
14.9,4246.5,0,11000,285,0,0.00313939,0,0.0261921,0,-0.207602,0,0,0,0,0,0,0.25733,0.021142,-5.88596e-009,285,1.50069
15,4275,0,11000,285,0,0.00316088,0,0.0261922,0,-0.141905,0,0,0,0,0,0,0.25733,0.021142,-4.02331e-009,285,1.50069
15.1,4303.5,0,11000,285,0,0.00318237,0,0.0261923,0,-0.141905,0,0,0,0,0,0,0.25733,0.021142,-4.02331e-009,285,1.50069
15.2,4332,0,11000,285,0,0.00320368,0,0.0261923,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.5007
15.3,4360.5,0,11000,285,0,0.00322499,0,0.0261924,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.5007
15.4,4389,0,11000,285,0,0.0032463,0,0.0261925,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50071
15.5,4417.5,0,11000,285,0,0.00326762,0,0.0261925,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50071
15.6,4446,0,11000,285,0,0.00328893,0,0.0261926,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50072
15.7,4474.5,0,11000,285,0,0.00331024,0,0.0261927,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50072
15.8,4503,0,11000,285,0,0.00333155,0,0.0261928,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50072
15.9,4531.5,0,11000,285,0,0.00335286,0,0.0261928,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50073
16,4560,0,11000,285,0,0.00337418,0,0.0261929,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50073
16.1,4588.5,0,11000,285,0,0.00339549,0,0.026193,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50074
16.2,4617,0,11000,285,0,0.0034168,0,0.0261931,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50074
16.3,4645.5,0,11000,285,0,0.00343811,0,0.0261931,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50074
16.4,4674,0,11000,285,0,0.00345943,0,0.0261932,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50075
16.5,4702.5,0,11000,285,0,0.00348074,0,0.0261933,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50075
16.6,4731,0,11000,285,0,0.00350205,0,0.0261934,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50076
16.7,4759.5,0,11000,285,0,0.00352336,0,0.0261934,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50076
16.8,4788,0,11000,285,0,0.00354467,0,0.0261935,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50077
16.9,4816.5,0,11000,285,0,0.00356599,0,0.0261936,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50077
17,4845,0,11000,285,0,0.0035873,0,0.0261937,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50077
17.1,4873.5,0,11000,285,0,0.00360852,0,0.0261937,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50078
17.2,4902,0,11000,285,0,0.00362974,0,0.0261938,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50078
17.3,4930.5,0,11000,285,0,0.00365097,0,0.0261939,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50079
17.4,4959,0,11000,285,0,0.00367219,0,0.026194,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50079
17.5,4987.5,0,11000,285,0,0.00369341,0,0.026194,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50079
17.6,5016,0,11000,285,0,0.00371473,0,0.0261941,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.5008
17.7,5044.5,0,11000,285,0,0.00373595,0,0.0261942,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.5008
17.8,5073,0,11000,285,0,0.00375717,0,0.0261943,0,0.120882,0,0,0,0,0,0,0.25733,0.021142,3.42727e-009,285,1.50081
17.9,5101.5,0,11000,285,0,0.00377848,0,0.0261943,0,0.0551853,0,0,0,0,0,0,0.25733,0.021142,1.56462e-009,285,1.50081
18,5130,0,11000,285,0,0.0037998,0,0.0261944,0,-0.0105115,0,0,0,0,0,0,0.25733,0.021142,-2.98023e-010,285,1.50082
18.1,5158.5,0,11000,285,0,0.00382111,0,0.0261945,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50082
18.2,5187,0,11000,285,0,0.0038426,0,0.0261946,0,-0.141905,0,0,0,0,0,0,0.25733,0.021142,-4.02331e-009,285,1.50082
18.3,5215.5,0,11000,285,0,0.00386391,0,0.0261946,0,-0.0762083,0,0,0,0,0,0,0.25733,0.021142,-2.16067e-009,285,1.50083
